paper_id,year,topic,MethodTag,MethodFamily,Methodology,PolicySalience,PoliticalSensitivity,SecrecyConstraint,DataAccess,coder_notes
1,2022,3,40,901,3,2,3,0,2,PolicySalience=2[对策]; PoliticalSensitivity=3[国防]; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=40; MY=3; MF9=901
618,2022,4,20,902,2,3,3,0,3,PolicySalience=3[标准]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=3[实验]; MT=20; MY=2; MF9=902
619,2022,4,20,904,4,3,0,0,2,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[问卷]; MT=20; MY=4; MF9=904
620,2022,3,20,904,3,3,3,0,2,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=3; MF9=904
621,2022,3,20,904,3,3,3,1,1,PolicySalience=3[规范]; PoliticalSensitivity=3[国防]; SecrecyConstraint=1[白皮书]; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
622,2022,3,20,904,4,3,3,0,2,PolicySalience=3[考核]; PoliticalSensitivity=3[国防]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=4; MF9=904
623,2022,2,20,901,2,3,0,0,2,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=2; MF9=901
624,2022,1,20,904,4,3,0,0,2,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=4; MF9=904
625,2022,3,20,901,2,3,0,0,1,PolicySalience=3[条款]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=20; MY=2; MF9=901
626,2022,2,20,904,4,2,0,0,2,PolicySalience=2[治理路径]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[访谈]; MT=20; MY=4; MF9=904
627,2022,1,20,906,3,3,0,0,0,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
628,2022,2,20,908,2,3,3,0,2,PolicySalience=3[流程]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=2; MF9=908
629,2022,2,20,904,4,3,3,3,2,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=2[样本]; MT=20; MY=4; MF9=904
630,2022,1,30,903,5,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
631,2022,3,20,901,2,3,0,0,2,PolicySalience=3[条款]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=2; MF9=901
632,2022,4,20,906,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
633,2022,1,20,904,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
634,2022,2,30,903,5,3,3,0,3,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=30; MY=5; MF9=903
635,2022,3,20,904,3,3,2,0,0,PolicySalience=3[立法]; PoliticalSensitivity=2[出口管制]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
636,2022,1,30,903,5,3,2,0,1,PolicySalience=3[规范]; PoliticalSensitivity=2[公共安全]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
637,2023,1,20,904,3,2,0,0,1,PolicySalience=2[治理路径]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=20; MY=3; MF9=904
638,2022,1,20,904,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
639,2022,3,30,903,5,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
640,2022,3,30,903,5,3,3,0,1,PolicySalience=3[制度设计]; PoliticalSensitivity=3[网络主权]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
641,2022,1,10,909,1,2,2,0,1,PolicySalience=2[治理路径]; PoliticalSensitivity=2[公共安全]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=10; MY=1; MF9=909
642,2022,3,30,903,5,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[台海]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
643,2022,2,20,906,3,2,3,1,0,PolicySalience=2[对策]; PoliticalSensitivity=3[情报]; SecrecyConstraint=1[官网]; DataAccess=0; MT=20; MY=3; MF9=906
644,2022,2,30,903,5,2,3,0,1,PolicySalience=2[对策]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
645,2022,3,10,909,1,3,3,3,0,PolicySalience=3[条例]; PoliticalSensitivity=3[涉密]; SecrecyConstraint=3[涉密]; DataAccess=0; MT=10; MY=1; MF9=909
646,2023,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
647,2023,1,20,904,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
648,2023,2,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
649,2022,1,30,903,5,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
650,2022,1,30,903,5,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
651,2022,2,20,904,3,2,3,1,1,PolicySalience=2[对策]; PoliticalSensitivity=3[国防]; SecrecyConstraint=1[白皮书]; DataAccess=1[话语分析]; MT=20; MY=3; MF9=904
652,2022,1,30,903,5,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
653,2023,2,30,903,5,2,3,0,0,PolicySalience=2[治理路径]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
654,2023,1,20,904,4,3,0,0,3,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[田野]; MT=20; MY=4; MF9=904
655,2023,3,30,903,5,2,3,3,1,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
656,2023,2,30,903,5,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[制裁]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
657,2023,1,10,908,1,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=10; MY=1; MF9=908
658,2023,3,20,904,3,3,3,0,2,PolicySalience=3[规范]; PoliticalSensitivity=3[制裁]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=3; MF9=904
659,2023,3,30,903,5,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
660,2023,2,10,909,1,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=10; MY=1; MF9=909
661,2023,2,20,906,3,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
662,2023,2,40,901,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=40; MY=3; MF9=901
663,2023,1,20,902,4,2,3,0,3,PolicySalience=2[框架]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[实验]; MT=20; MY=4; MF9=902
664,2023,3,40,901,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
665,2023,3,30,902,5,2,3,3,2,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=2[案例研究]; MT=30; MY=5; MF9=902
666,2023,2,40,901,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
667,2023,3,30,903,5,3,0,0,0,PolicySalience=3[流程]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
668,2023,2,30,903,5,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=30; MY=5; MF9=903
669,2023,1,20,904,4,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[香港]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
670,2023,2,30,903,5,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
671,2023,2,20,904,4,2,3,0,2,PolicySalience=2[框架]; PoliticalSensitivity=3[导弹]; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=4; MF9=904
672,2023,1,30,903,5,2,0,0,1,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=30; MY=5; MF9=903
673,2023,2,40,908,3,2,0,0,0,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=908
674,2023,1,20,904,3,2,3,3,1,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[概念辨析]; MT=20; MY=3; MF9=904
675,2023,3,10,908,1,3,0,0,0,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=908
676,2023,3,20,902,4,2,0,0,2,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[内容分析]; MT=20; MY=4; MF9=902
677,2023,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[南海]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
678,2023,3,20,904,3,3,3,0,0,PolicySalience=3[标准]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
679,2023,3,40,901,3,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[制裁]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
680,2023,2,20,904,3,2,0,3,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=3[作战]; DataAccess=0; MT=20; MY=3; MF9=904
681,2023,3,20,902,2,2,0,0,3,PolicySalience=2[对策]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[实验]; MT=20; MY=2; MF9=902
682,2023,4,30,903,5,2,0,0,1,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
683,2023,3,20,902,2,3,3,0,3,PolicySalience=3[流程]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[实验]; MT=20; MY=2; MF9=902
684,2023,4,40,901,3,3,2,0,2,PolicySalience=3[立法]; PoliticalSensitivity=2[舆情]; SecrecyConstraint=0; DataAccess=2[多案例]; MT=40; MY=3; MF9=901
685,2023,2,10,909,1,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[台海]; SecrecyConstraint=0; DataAccess=1[法理]; MT=10; MY=1; MF9=909
686,2023,2,20,904,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
687,2023,2,30,903,5,3,0,0,2,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=30; MY=5; MF9=903
688,2023,3,10,909,1,2,3,0,0,PolicySalience=2[对策]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
689,2023,1,10,909,1,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
690,2023,3,30,903,5,3,0,0,2,PolicySalience=3[流程]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=30; MY=5; MF9=903
691,2023,3,30,903,5,3,0,0,0,PolicySalience=3[指标体系]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
692,2023,1,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
693,2023,1,30,903,5,3,0,0,2,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=30; MY=5; MF9=903
694,2023,1,30,903,5,2,3,0,1,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[思辨]; MT=30; MY=5; MF9=903
695,2023,1,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
696,2023,2,10,909,1,3,0,0,0,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
697,2023,1,20,901,2,3,3,0,3,PolicySalience=3[标准]; PoliticalSensitivity=3[情报]; SecrecyConstraint=0; DataAccess=3[数据库]; MT=20; MY=2; MF9=901
698,2023,2,10,909,1,3,3,0,2,PolicySalience=3[条款]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=2[编码\b]; MT=10; MY=1; MF9=909
699,2023,2,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
700,2023,2,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
701,2023,1,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
702,2023,3,20,904,3,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=20; MY=3; MF9=904
703,2023,2,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
704,2023,3,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
705,2023,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
706,2023,2,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论分析]; MT=30; MY=5; MF9=903
707,2023,2,20,906,3,3,3,0,0,PolicySalience=3[流程]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=906
708,2023,4,30,903,5,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
709,2023,3,20,904,3,3,3,0,2,PolicySalience=3[流程]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=2[案例研究]; MT=20; MY=3; MF9=904
710,2023,3,30,903,5,3,3,3,1,PolicySalience=3[规范]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
711,2023,3,30,903,5,3,0,0,0,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
712,2023,3,20,901,2,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[台海]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=2; MF9=901
713,2023,1,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
714,2023,3,30,903,5,3,0,0,0,PolicySalience=3[条款]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
715,2023,1,30,903,5,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
716,2023,2,30,903,5,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
717,2023,3,30,903,5,3,3,3,2,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[作战]; DataAccess=2[案例研究]; MT=30; MY=5; MF9=903
718,2025,1,30,903,5,2,0,0,3,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[数据库]; MT=30; MY=5; MF9=903
719,2025,2,30,903,5,3,0,0,1,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=30; MY=5; MF9=903
720,2025,1,20,904,3,2,3,3,0,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=0; MT=20; MY=3; MF9=904
721,2025,1,20,904,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
722,2025,1,30,903,5,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
723,2025,4,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[理论探讨]; MT=30; MY=5; MF9=903
724,2025,1,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
725,2025,3,20,904,3,3,3,0,1,PolicySalience=3[立法]; PoliticalSensitivity=3[军民融合]; SecrecyConstraint=0; DataAccess=1[文献综述]; MT=20; MY=3; MF9=904
726,2025,3,10,905,1,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[法理]; MT=10; MY=1; MF9=905
727,2025,1,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[香港]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
728,2025,1,10,908,1,3,2,0,0,PolicySalience=3[程序]; PoliticalSensitivity=2[网络安全]; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=908
729,2025,1,20,904,3,3,0,0,1,PolicySalience=3[程序]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
730,2025,2,30,903,5,3,0,1,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=1[白皮书]; DataAccess=0; MT=30; MY=5; MF9=903
731,2025,4,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
732,2025,3,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[意识形态]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
733,2025,2,30,903,5,3,0,0,1,PolicySalience=3[立法]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[法理]; MT=30; MY=5; MF9=903
734,2025,4,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
735,2025,3,20,902,4,3,0,3,3,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=3[作战]; DataAccess=3[实验]; MT=20; MY=4; MF9=902
736,2025,4,30,903,5,3,3,0,1,PolicySalience=3[程序]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[理论探讨]; MT=30; MY=5; MF9=903
737,2025,1,40,901,3,3,0,0,0,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
738,2025,3,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
739,2025,1,30,903,5,3,3,0,0,PolicySalience=3[标准]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
740,2025,3,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
741,2025,2,20,901,2,3,0,0,2,PolicySalience=3[标准]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=2[样本]; MT=20; MY=2; MF9=901
742,2025,1,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
743,2025,2,30,903,5,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
744,2025,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
745,2025,2,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
746,2025,2,40,901,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
747,2025,1,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
748,2025,2,40,901,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
749,2025,2,30,903,5,3,3,0,0,PolicySalience=3[考核]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
750,2025,1,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
751,2025,1,20,904,4,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=4; MF9=904
752,2025,2,20,904,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
753,2025,2,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[台海]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
754,2025,1,20,904,3,3,3,0,0,PolicySalience=3[立法]; PoliticalSensitivity=3[反间谍]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
755,2025,1,10,909,1,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
756,2025,1,30,902,5,3,0,0,3,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=3[实验]; MT=30; MY=5; MF9=902
757,2025,2,40,901,3,3,3,3,0,PolicySalience=3[规范]; PoliticalSensitivity=3[情报]; SecrecyConstraint=3[军事]; DataAccess=0; MT=40; MY=3; MF9=901
758,2025,1,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[话语分析]; MT=30; MY=5; MF9=903
759,2025,1,20,904,3,3,3,0,1,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=1[话语分析]; MT=20; MY=3; MF9=904
760,2025,3,10,909,1,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
761,2025,1,30,903,5,3,0,0,1,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=1[哲学]; MT=30; MY=5; MF9=903
762,2025,1,10,909,1,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
763,2025,1,40,901,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[国防]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
764,2025,1,10,909,1,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=10; MY=1; MF9=909
765,2025,1,20,904,3,3,3,0,0,PolicySalience=3[规范]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
766,2025,3,30,903,5,2,3,0,0,PolicySalience=2[框架]; PoliticalSensitivity=3[制裁]; SecrecyConstraint=0; DataAccess=0; MT=30; MY=5; MF9=903
767,2024,3,20,904,3,2,0,0,0,PolicySalience=2[框架]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
768,2025,2,20,904,3,3,0,0,0,PolicySalience=3[流程]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=20; MY=3; MF9=904
769,2025,1,40,901,3,3,3,0,0,PolicySalience=3[操作化]; PoliticalSensitivity=3[核]; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
770,2025,1,40,901,3,3,0,0,0,PolicySalience=3[规范]; PoliticalSensitivity=0; SecrecyConstraint=0; DataAccess=0; MT=40; MY=3; MF9=901
771,2025,3,30,903,5,3,3,1,2,PolicySalience=3[考核]; PoliticalSensitivity=3[核]; SecrecyConstraint=1[官网]; DataAccess=2[样本]; MT=30; MY=5; MF9=903
772,2024,1,20,904,3,2,3,3,1,PolicySalience=2[路径]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=1[哲学]; MT=20; MY=3; MF9=904
773,2024,1,20,902,4,2,3,3,3,PolicySalience=2[框架]; PoliticalSensitivity=3[军事]; SecrecyConstraint=3[军事]; DataAccess=3[实验]; MT=20; MY=4; MF9=902
